id,batchID,batchIDLastChangedAt,chat,director,chatLastChangedAt,correct,correctLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,numTrials,numTrialsLastChangedAt,repNum,repNumLastChangedAt,reps,repsLastChangedAt,response,responseLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt,tangramURLs,tangramURLsLastChangedAt,target,targetLastChangedAt,targetNum,targetNumLastChangedAt,trialNum,trialNumLastChangedAt
01JGZ4PCAS710G61Y70PZ2PC5Y,01JGZ3FW0DTMTAGQ58VA8P6MEE,2025-01-07T01:05:02.809364217Z,,,,,,FALSE,2025-01-07T01:05:02.809364217Z,01JGZ3FW5F9PB6GEQ6P3RC6MSC,2025-01-07T01:05:02.809364217Z,46,2025-01-07T01:05:02.809364217Z,65,2025-01-07T01:05:02.809364217Z,2,2025-01-07T01:05:02.809364217Z,4,2025-01-07T01:05:02.809364217Z,,,2,2025-01-07T01:05:19.206769917Z,FALSE,2025-01-07T01:05:02.809364217Z,"[""/tangrams/119_1.png"",""/tangrams/293_34.png"",""/tangrams/387_466.png"",""/tangrams/332_183.png""]",2025-01-07T01:05:02.809364217Z,/tangrams/332_183.png,2025-01-07T01:05:02.809364217Z,15,2025-01-07T01:05:02.809364217Z,46,2025-01-07T01:05:02.809364217Z
01JGZ1Y498E7MC6BXWJ6ZWR58T,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:16:50.985004028Z,"[{""text"":""top looks likw a W"",""sender"":{""id"":""01JGZ1SHV9MAX6YQ45GGCG788P"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1SHV9MAX6YQ45GGCG788P,2025-01-07T00:21:05.663648998Z,TRUE,2025-01-07T00:21:14.319425268Z,TRUE,2025-01-07T00:21:14.258528899Z,01JGZ1J6QWPAFKR4CPC8THA3K7,2025-01-07T00:16:50.985004028Z,6,2025-01-07T00:16:50.985004028Z,65,2025-01-07T00:16:50.985004028Z,0,2025-01-07T00:16:50.985004028Z,4,2025-01-07T00:16:50.985004028Z,/tangrams/465_426.png,2025-01-07T00:21:14.319425268Z,2,2025-01-07T00:16:51.178186755Z,TRUE,2025-01-07T00:20:52.993634184Z,"[""/tangrams/465_426.png"",""/tangrams/239_410.png"",""/tangrams/238_463.png"",""/tangrams/374_292.png""]",2025-01-07T00:16:50.985004028Z,/tangrams/465_426.png,2025-01-07T00:16:50.985004028Z,7,2025-01-07T00:16:50.985004028Z,6,2025-01-07T00:16:50.985004028Z
01JGZ26ENQX0CQRYWEN0XZ3GQ8,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:21:23.767874809Z,"[{""text"":""flat base one spike up"",""sender"":{""id"":""01JGZ1ZY5F3WYAK7V5DZWPSGQD"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1ZY5F3WYAK7V5DZWPSGQD,2025-01-07T01:07:57.367082158Z,TRUE,2025-01-07T01:08:26.802931247Z,TRUE,2025-01-07T01:08:26.713990749Z,01JGZ1J4WKTCRGQS8R8HDNJ96R,2025-01-07T00:21:23.767874809Z,58,2025-01-07T00:21:23.767874809Z,65,2025-01-07T00:21:23.767874809Z,3,2025-01-07T00:21:23.767874809Z,4,2025-01-07T00:21:23.767874809Z,/tangrams/415_61.png,2025-01-07T01:08:26.802931247Z,2,2025-01-07T00:21:25.509781824Z,TRUE,2025-01-07T01:07:37.739020808Z,"[""/tangrams/65_272.png"",""/tangrams/415_272.png"",""/tangrams/65_61.png"",""/tangrams/415_61.png""]",2025-01-07T00:21:23.767874809Z,/tangrams/415_61.png,2025-01-07T00:21:23.767874809Z,11,2025-01-07T00:21:23.767874809Z,58,2025-01-07T00:21:23.767874809Z
01JGZ2MQCTMPFW2DG284EV5REK,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:29:11.450211605Z,,,,,,FALSE,2025-01-07T00:29:11.450211605Z,01JGZ1J1SAQ65EVEEREPVNZ6VV,2025-01-07T00:29:11.450211605Z,30,2025-01-07T00:29:11.450211605Z,65,2025-01-07T00:29:11.450211605Z,1,2025-01-07T00:29:11.450211605Z,4,2025-01-07T00:29:11.450211605Z,,,2,2025-01-07T00:29:13.223468888Z,FALSE,2025-01-07T00:29:11.450211605Z,"[""/tangrams/118_194.png"",""/tangrams/36_194.png"",""/tangrams/118_203.png"",""/tangrams/36_203.png""]",2025-01-07T00:29:11.450211605Z,/tangrams/36_203.png,2025-01-07T00:29:11.450211605Z,15,2025-01-07T00:29:11.450211605Z,30,2025-01-07T00:29:11.450211605Z
01JGZ2TAJNF3W8CX1NZE66SZ7N,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:32:14.933824059Z,"[{""text"":""hello"",""sender"":{""id"":""01JGZ2JYB9TRX3S5Q203831FG4"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""3 triangles at the bottom"",""sender"":{""id"":""01JGZ2K7TZC4RSDH8V7Y3HMSYA"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""a box in the middle"",""sender"":{""id"":""01JGZ2K7TZC4RSDH8V7Y3HMSYA"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ2K7TZC4RSDH8V7Y3HMSYA,2025-01-07T00:36:01.057957667Z,TRUE,2025-01-07T00:36:10.770253256Z,TRUE,2025-01-07T00:36:10.727832127Z,01JGZ1J6QWPAFKR4CPC25F4W67,2025-01-07T00:32:14.933824059Z,2,2025-01-07T00:32:14.933824059Z,65,2025-01-07T00:32:14.933824059Z,0,2025-01-07T00:32:14.933824059Z,4,2025-01-07T00:32:14.933824059Z,/tangrams/237_69.png,2025-01-07T00:36:10.770253256Z,2,2025-01-07T00:32:16.313672406Z,TRUE,2025-01-07T00:35:34.224456816Z,"[""/tangrams/237_404.png"",""/tangrams/323_404.png"",""/tangrams/237_69.png"",""/tangrams/323_69.png""]",2025-01-07T00:32:14.933824059Z,/tangrams/237_69.png,2025-01-07T00:32:14.933824059Z,3,2025-01-07T00:32:14.933824059Z,2,2025-01-07T00:32:14.933824059Z
01JGZ2Z4732CG1DD2NJM8EBT3E,01JGZ1JZ88SWYYRG2SW3JHB9A4,2025-01-07T00:34:52.259503545Z,"[{""text"":""Shape please"",""sender"":{""id"":""01JGZ2NWEK2Y904HFY4N6D138M"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""Teddy without poinyed edge"",""sender"":{""id"":""01JGZ29ZYEPST8VT6VPFZ1XZC9"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ29ZYEPST8VT6VPFZ1XZC9,2025-01-07T01:18:05.751818029Z,TRUE,2025-01-07T01:18:15.705869999Z,TRUE,2025-01-07T01:18:15.181150725Z,01JGZ1JZ8NW40KBCX0V187VCKF,2025-01-07T00:34:52.259503545Z,51,2025-01-07T00:34:52.259503545Z,65,2025-01-07T00:34:52.259503545Z,3,2025-01-07T00:34:52.259503545Z,4,2025-01-07T00:34:52.259503545Z,/tangrams/57_270.png,2025-01-07T01:18:15.705869999Z,2,2025-01-07T00:34:59.274209016Z,TRUE,2025-01-07T01:17:31.343684601Z,"[""/tangrams/426_252.png"",""/tangrams/57_270.png"",""/tangrams/426_270.png"",""/tangrams/57_252.png""]",2025-01-07T00:34:52.259503545Z,/tangrams/57_270.png,2025-01-07T00:34:52.259503545Z,4,2025-01-07T00:34:52.259503545Z,51,2025-01-07T00:34:52.259503545Z
01JGZ3ZN5Y8V5SQV7Y4CTG4Y8W,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:52:38.206543909Z,"[{""text"":""that upside down hat with the diamond"",""sender"":{""id"":""01JGZ3TKY23CBK2JNRRAK6CSZC"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ3TKY23CBK2JNRRAK6CSZC,2025-01-07T01:10:33.391343559Z,TRUE,2025-01-07T01:10:47.692984029Z,TRUE,2025-01-07T01:10:47.609837955Z,01JGZ1HQ3D5SE9KTKE87QW9STN,2025-01-07T00:52:38.206543909Z,18,2025-01-07T00:52:38.206543909Z,65,2025-01-07T00:52:38.206543909Z,1,2025-01-07T00:52:38.206543909Z,4,2025-01-07T00:52:38.206543909Z,/tangrams/209_170.png,2025-01-07T01:10:47.692984029Z,2,2025-01-07T00:52:44.051114564Z,TRUE,2025-01-07T01:10:18.220366544Z,"[""/tangrams/343_269.png"",""/tangrams/209_170.png"",""/tangrams/11_248.png"",""/tangrams/268_143.png""]",2025-01-07T00:52:38.206543909Z,/tangrams/209_170.png,2025-01-07T00:52:38.206543909Z,3,2025-01-07T00:52:38.206543909Z,18,2025-01-07T00:52:38.206543909Z
01JGZ23TFA2173S6K0QDKMBEBA,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:19:57.546585248Z,"[{""text"":""which"",""sender"":{""id"":""01JGZ1SZ21EGZFNGNZ5JZRQVEV"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""two arrow points touching together again"",""sender"":{""id"":""01JGZ1Z8415GTZE2EWB2MHN6P2"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1Z8415GTZE2EWB2MHN6P2,2025-01-07T00:24:42.623858715Z,TRUE,2025-01-07T00:24:54.005625808Z,TRUE,2025-01-07T00:24:53.99408578Z,01JGZ1J1S9HRZETTFT0YBZ9QYK,2025-01-07T00:19:57.546585248Z,6,2025-01-07T00:19:57.546585248Z,65,2025-01-07T00:19:57.546585248Z,0,2025-01-07T00:19:57.546585248Z,4,2025-01-07T00:19:57.546585248Z,/tangrams/402_71.png,2025-01-07T00:24:54.005625808Z,2,2025-01-07T00:19:57.868018617Z,TRUE,2025-01-07T00:24:21.331543578Z,"[""/tangrams/359_305.png"",""/tangrams/207_216.png"",""/tangrams/299_159.png"",""/tangrams/402_71.png""]",2025-01-07T00:19:57.546585248Z,/tangrams/402_71.png,2025-01-07T00:19:57.546585248Z,7,2025-01-07T00:19:57.546585248Z,6,2025-01-07T00:19:57.546585248Z
01JGZ25RZH18Z2B8VM4V7TD6WZ,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:21:01.553683389Z,"[{""text"":""garage one"",""sender"":{""id"":""01JGZ21Z3AX6J8A76HN69MCSPH"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ21Z3AX6J8A76HN69MCSPH,2025-01-07T00:47:33.111052065Z,TRUE,2025-01-07T00:47:39.864359197Z,TRUE,2025-01-07T00:47:39.800650526Z,01JGZ1J6QX7N1Q5REWV6S61X60,2025-01-07T00:21:01.553683389Z,54,2025-01-07T00:21:01.553683389Z,65,2025-01-07T00:21:01.553683389Z,3,2025-01-07T00:21:01.553683389Z,4,2025-01-07T00:21:01.553683389Z,/tangrams/343_13.png,2025-01-07T00:47:39.864359197Z,2,2025-01-07T00:21:03.294357039Z,TRUE,2025-01-07T00:47:24.433001009Z,"[""/tangrams/47_308.png"",""/tangrams/343_13.png"",""/tangrams/289_165.png"",""/tangrams/139_418.png""]",2025-01-07T00:21:01.553683389Z,/tangrams/343_13.png,2025-01-07T00:21:01.553683389Z,7,2025-01-07T00:21:01.553683389Z,54,2025-01-07T00:21:01.553683389Z
01JGZ26EKZ6V6MDG5356SYZAEN,01JGZ1J4W56VM27P6SXN8FAEF4,2025-01-07T00:21:23.711777508Z,"[{""text"":""."",""sender"":{""id"":""01JGZ1ZY5F3WYAK7V5DZWPSGQD"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""1 leg 2 ears"",""sender"":{""id"":""01JGZ1SAB2MDGX7YH93HRH7DSB"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1SAB2MDGX7YH93HRH7DSB,2025-01-07T00:46:15.618538063Z,TRUE,2025-01-07T00:46:28.665424694Z,TRUE,2025-01-07T00:46:28.621489437Z,01JGZ1J4WKTCRGQS8R8HDNJ96R,2025-01-07T00:21:23.711777508Z,29,2025-01-07T00:21:23.711777508Z,65,2025-01-07T00:21:23.711777508Z,1,2025-01-07T00:21:23.711777508Z,4,2025-01-07T00:21:23.711777508Z,/tangrams/193_408.png,2025-01-07T00:46:28.665424694Z,2,2025-01-07T00:21:24.681478269Z,TRUE,2025-01-07T00:46:04.021845567Z,"[""/tangrams/193_408.png"",""/tangrams/63_408.png"",""/tangrams/63_61.png"",""/tangrams/193_61.png""]",2025-01-07T00:21:23.711777508Z,/tangrams/193_408.png,2025-01-07T00:21:23.711777508Z,14,2025-01-07T00:21:23.711777508Z,29,2025-01-07T00:21:23.711777508Z
01JGZ2H5E4G8S5PPV5CNGT90HE,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:27:14.756914962Z,,,,,,FALSE,2025-01-07T00:27:14.756914962Z,01JGZ1J1SBA646C45Q9V7SKXN9,2025-01-07T00:27:14.756914962Z,55,2025-01-07T00:27:14.756914962Z,65,2025-01-07T00:27:14.756914962Z,3,2025-01-07T00:27:14.756914962Z,4,2025-01-07T00:27:14.756914962Z,,,2,2025-01-07T00:27:16.885010464Z,FALSE,2025-01-07T00:27:14.756914962Z,"[""/tangrams/50_189.png"",""/tangrams/404_147.png"",""/tangrams/114_297.png"",""/tangrams/265_277.png""]",2025-01-07T00:27:14.756914962Z,/tangrams/50_189.png,2025-01-07T00:27:14.756914962Z,8,2025-01-07T00:27:14.756914962Z,55,2025-01-07T00:27:14.756914962Z
01JGZ2H5G1FT0FV86TF98XVRE5,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:27:14.817863202Z,,,,,,FALSE,2025-01-07T00:27:14.817863202Z,01JGZ1J1SBA646C45Q9V7SKXN9,2025-01-07T00:27:14.817863202Z,62,2025-01-07T00:27:14.817863202Z,65,2025-01-07T00:27:14.817863202Z,3,2025-01-07T00:27:14.817863202Z,4,2025-01-07T00:27:14.817863202Z,,,2,2025-01-07T00:27:17.142793732Z,FALSE,2025-01-07T00:27:14.817863202Z,"[""/tangrams/25_141.png"",""/tangrams/218_465.png"",""/tangrams/404_147.png"",""/tangrams/21_258.png""]",2025-01-07T00:27:14.817863202Z,/tangrams/25_141.png,2025-01-07T00:27:14.817863202Z,15,2025-01-07T00:27:14.817863202Z,62,2025-01-07T00:27:14.817863202Z
01JGZ46F6Y22X9GNN7903PQ7SE,01JGZ2J6YWS750GRPJ6FKAYERT,2025-01-07T00:56:21.470865962Z,"[{""text"":""looks like a rhino"",""sender"":{""id"":""01JGZ3VV3C5A6QWRQZS1XEZF12"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ3VV3C5A6QWRQZS1XEZF12,2025-01-07T01:35:39.927021882Z,TRUE,2025-01-07T01:36:20.477102349Z,TRUE,2025-01-07T01:36:20.37510543Z,01JGZ2J7237RK699F2RP9MBZAC,2025-01-07T00:56:21.470865962Z,46,2025-01-07T00:56:21.470865962Z,65,2025-01-07T00:56:21.470865962Z,2,2025-01-07T00:56:21.470865962Z,4,2025-01-07T00:56:21.470865962Z,/tangrams/389_237.png,2025-01-07T01:36:20.477102349Z,2,2025-01-07T00:56:33.749637726Z,TRUE,2025-01-07T01:35:25.459068811Z,"[""/tangrams/315_159.png"",""/tangrams/389_237.png"",""/tangrams/101_24.png"",""/tangrams/468_406.png""]",2025-01-07T00:56:21.470865962Z,/tangrams/389_237.png,2025-01-07T00:56:21.470865962Z,15,2025-01-07T00:56:21.470865962Z,46,2025-01-07T00:56:21.470865962Z
01JGZ1YQTMZ2MTDD07Q0H8GB91,01JGZ1JTF0VX78WKWJN6R8GA1B,2025-01-07T00:17:10.996958507Z,"[{""text"":""like end of guitar"",""sender"":{""id"":""01JGZ1T59TW9YKBB2WEVWYAQ9H"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1T59TW9YKBB2WEVWYAQ9H,2025-01-07T00:28:56.797060104Z,TRUE,2025-01-07T00:29:03.078372049Z,TRUE,2025-01-07T00:29:03.055493541Z,01JGZ1JTFPNZ10B2SXBEYNMS9G,2025-01-07T00:17:10.996958507Z,17,2025-01-07T00:17:10.996958507Z,65,2025-01-07T00:17:10.996958507Z,1,2025-01-07T00:17:10.996958507Z,4,2025-01-07T00:17:10.996958507Z,/tangrams/264_161.png,2025-01-07T00:29:03.078372049Z,2,2025-01-07T00:17:11.35192235Z,TRUE,2025-01-07T00:28:44.955876634Z,"[""/tangrams/428_305.png"",""/tangrams/100_18.png"",""/tangrams/151_253.png"",""/tangrams/264_161.png""]",2025-01-07T00:17:10.996958507Z,/tangrams/264_161.png,2025-01-07T00:17:10.996958507Z,2,2025-01-07T00:17:10.996958507Z,17,2025-01-07T00:17:10.996958507Z
01JGZ2F5CS2GNJ8FTVMZ4SQRGR,01JGZ1JTF0VX78WKWJN6R8GA1B,2025-01-07T00:26:09.177931777Z,"[{""text"":""Top left"",""sender"":{""id"":""01JGZ1W1EBA4WB7SW4Y5S9Y373"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1W1EBA4WB7SW4Y5S9Y373,2025-01-07T00:36:01.276561654Z,FALSE,2025-01-07T00:36:11.367692082Z,TRUE,2025-01-07T00:36:11.323730556Z,01JGZ1JTFN1FD5A54BCQMJHBNZ,2025-01-07T00:26:09.177931777Z,12,2025-01-07T00:26:09.177931777Z,65,2025-01-07T00:26:09.177931777Z,0,2025-01-07T00:26:09.177931777Z,4,2025-01-07T00:26:09.177931777Z,/tangrams/389_373.png,2025-01-07T00:36:11.367692082Z,2,2025-01-07T00:26:10.006178952Z,TRUE,2025-01-07T00:35:41.427108831Z,"[""/tangrams/389_373.png"",""/tangrams/240_248.png"",""/tangrams/143_212.png"",""/tangrams/75_348.png""]",2025-01-07T00:26:09.177931777Z,/tangrams/75_348.png,2025-01-07T00:26:09.177931777Z,13,2025-01-07T00:26:09.177931777Z,12,2025-01-07T00:26:09.177931777Z
01JGZ2MQEHDZVSRDTV4P4V6C6H,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:29:11.505929079Z,,,,,,FALSE,2025-01-07T00:29:11.505929079Z,01JGZ1J1SAQ65EVEEREPVNZ6VV,2025-01-07T00:29:11.505929079Z,40,2025-01-07T00:29:11.505929079Z,65,2025-01-07T00:29:11.505929079Z,2,2025-01-07T00:29:11.505929079Z,4,2025-01-07T00:29:11.505929079Z,,,2,2025-01-07T00:29:13.665398315Z,FALSE,2025-01-07T00:29:11.505929079Z,"[""/tangrams/36_203.png"",""/tangrams/18_194.png"",""/tangrams/36_194.png"",""/tangrams/18_203.png""]",2025-01-07T00:29:11.505929079Z,/tangrams/36_203.png,2025-01-07T00:29:11.505929079Z,9,2025-01-07T00:29:11.505929079Z,40,2025-01-07T00:29:11.505929079Z
01JGZ2TBJYV5NRN4365J9TQRVG,01JGZ1J6QFQZJ1HAP3QKP7EGZG,2025-01-07T00:32:15.966152098Z,,,,,,FALSE,2025-01-07T00:32:15.966152098Z,01JGZ1J6QWPAFKR4CPC25F4W67,2025-01-07T00:32:15.966152098Z,54,2025-01-07T00:32:15.966152098Z,65,2025-01-07T00:32:15.966152098Z,3,2025-01-07T00:32:15.966152098Z,4,2025-01-07T00:32:15.966152098Z,,,2,2025-01-07T00:32:20.714776004Z,FALSE,2025-01-07T00:32:15.966152098Z,"[""/tangrams/207_69.png"",""/tangrams/323_404.png"",""/tangrams/207_404.png"",""/tangrams/323_69.png""]",2025-01-07T00:32:15.966152098Z,/tangrams/207_404.png,2025-01-07T00:32:15.966152098Z,7,2025-01-07T00:32:15.966152098Z,54,2025-01-07T00:32:15.966152098Z
01JGZ349AX1DNM681D4NK2R89S,01JGZ2J6YWS750GRPJ6FKAYERT,2025-01-07T00:37:41.341169818Z,"[{""text"":""flat line bottom with a V shape top"",""sender"":{""id"":""01JGZ2FSGNCVJ5K2MHJ7B3P6Q8"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ2FSGNCVJ5K2MHJ7B3P6Q8,2025-01-07T01:22:16.151078368Z,TRUE,2025-01-07T01:22:24.334225427Z,TRUE,2025-01-07T01:22:24.250133448Z,01JGZ2J71XN8Q7J627EBMRDRH5,2025-01-07T00:37:41.341169818Z,55,2025-01-07T00:37:41.341169818Z,65,2025-01-07T00:37:41.341169818Z,3,2025-01-07T00:37:41.341169818Z,4,2025-01-07T00:37:41.341169818Z,/tangrams/330_5.png,2025-01-07T01:22:24.334225427Z,2,2025-01-07T00:37:48.275871216Z,TRUE,2025-01-07T01:21:44.113950172Z,"[""/tangrams/330_5.png"",""/tangrams/314_420.png"",""/tangrams/330_420.png"",""/tangrams/314_5.png""]",2025-01-07T00:37:41.341169818Z,/tangrams/330_5.png,2025-01-07T00:37:41.341169818Z,8,2025-01-07T00:37:41.341169818Z,55,2025-01-07T00:37:41.341169818Z
01JGZ3ZN74KY4VBB2GYNMDH68A,01JGZ1HQ2ACP5KAXQKEVQPZFA0,2025-01-07T00:52:38.244811939Z,"[{""text"":""picked spikey sorry"",""sender"":{""id"":""01JGZ3TKY23CBK2JNRRAK6CSZC"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""It's alright."",""sender"":{""id"":""01JGZ3JVRYF6NH3RSEDXMAK58V"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""kind of side ways house roof on the right"",""sender"":{""id"":""01JGZ3TKY23CBK2JNRRAK6CSZC"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ3TKY23CBK2JNRRAK6CSZC,2025-01-07T01:13:08.568063358Z,TRUE,2025-01-07T01:13:18.704420724Z,TRUE,2025-01-07T01:13:18.552747504Z,01JGZ1HQ3D5SE9KTKE87QW9STN,2025-01-07T00:52:38.244811939Z,22,2025-01-07T00:52:38.244811939Z,65,2025-01-07T00:52:38.244811939Z,1,2025-01-07T00:52:38.244811939Z,4,2025-01-07T00:52:38.244811939Z,/tangrams/132_63.png,2025-01-07T01:13:18.704420724Z,2,2025-01-07T00:52:44.806582793Z,TRUE,2025-01-07T01:12:41.986807139Z,"[""/tangrams/209_170.png"",""/tangrams/420_52.png"",""/tangrams/279_99.png"",""/tangrams/132_63.png""]",2025-01-07T00:52:38.244811939Z,/tangrams/132_63.png,2025-01-07T00:52:38.244811939Z,7,2025-01-07T00:52:38.244811939Z,22,2025-01-07T00:52:38.244811939Z
01JGZ4PADZTYGYBYYSM1E8CPJ9,01JGZ3FW0DTMTAGQ58VA8P6MEE,2025-01-07T01:05:00.863354711Z,,,,,,FALSE,2025-01-07T01:05:00.863354711Z,01JGZ3FW5F9PB6GEQ6P3RC6MSC,2025-01-07T01:05:00.863354711Z,26,2025-01-07T01:05:00.863354711Z,65,2025-01-07T01:05:00.863354711Z,1,2025-01-07T01:05:00.863354711Z,4,2025-01-07T01:05:00.863354711Z,,,2,2025-01-07T01:05:13.646541889Z,FALSE,2025-01-07T01:05:00.863354711Z,"[""/tangrams/332_183.png"",""/tangrams/25_203.png"",""/tangrams/52_159.png"",""/tangrams/148_212.png""]",2025-01-07T01:05:00.863354711Z,/tangrams/52_159.png,2025-01-07T01:05:00.863354711Z,11,2025-01-07T01:05:00.863354711Z,26,2025-01-07T01:05:00.863354711Z
01JGZ23TG3CCRVFC0RAC6Y8K6Y,01JGZ1J1RQ9RJWEWNQW6SZWDX9,2025-01-07T00:19:57.571911756Z,"[{""text"":""cap top"",""sender"":{""id"":""01JGZ1SZ21EGZFNGNZ5JZRQVEV"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}}]",01JGZ1SZ21EGZFNGNZ5JZRQVEV,2025-01-07T00:30:15.402264743Z,TRUE,2025-01-07T00:30:25.601553639Z,TRUE,2025-01-07T00:30:25.581105204Z,01JGZ1J1S9HRZETTFT0YBZ9QYK,2025-01-07T00:19:57.571911756Z,19,2025-01-07T00:19:57.571911756Z,65,2025-01-07T00:19:57.571911756Z,1,2025-01-07T00:19:57.571911756Z,4,2025-01-07T00:19:57.571911756Z,/tangrams/207_71.png,2025-01-07T00:30:25.601553639Z,2,2025-01-07T00:19:58.152686312Z,TRUE,2025-01-07T00:29:52.193572789Z,"[""/tangrams/359_305.png"",""/tangrams/402_216.png"",""/tangrams/207_71.png"",""/tangrams/299_159.png""]",2025-01-07T00:19:57.571911756Z,/tangrams/207_71.png,2025-01-07T00:19:57.571911756Z,4,2025-01-07T00:19:57.571911756Z,19,2025-01-07T00:19:57.571911756Z
01JGZ1YQVTKMQ7BK6ST7TMPXV5,01JGZ1JTF0VX78WKWJN6R8GA1B,2025-01-07T00:17:11.034887853Z,"[{""text"":""F or N?"",""sender"":{""id"":""01JGZ1T59TW9YKBB2WEVWYAQ9H"",""name"":""Repi"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Repi""}},{""text"":""Not E, not N, not pincher lol"",""sender"":{""id"":""01JGZ1V3JBNF4CFYVAGS88ZS2E"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}},{""text"":""w top left side"",""sender"":{""id"":""01JGZ1V3JBNF4CFYVAGS88ZS2E"",""name"":""Minu"",""avatar"":""https://api.dicebear.com/8.x/rings/svg?seed=Minu""}}]",01JGZ1V3JBNF4CFYVAGS88ZS2E,2025-01-07T00:42:13.062401195Z,TRUE,2025-01-07T00:42:33.531779652Z,TRUE,2025-01-07T00:42:32.9901572Z,01JGZ1JTFPNZ10B2SXBEYNMS9G,2025-01-07T00:17:11.034887853Z,44,2025-01-07T00:17:11.034887853Z,65,2025-01-07T00:17:11.034887853Z,2,2025-01-07T00:17:11.034887853Z,4,2025-01-07T00:17:11.034887853Z,/tangrams/317_382.png,2025-01-07T00:42:33.531779652Z,2,2025-01-07T00:17:11.830183819Z,TRUE,2025-01-07T00:41:22.212170479Z,"[""/tangrams/317_382.png"",""/tangrams/20_437.png"",""/tangrams/70_434.png"",""/tangrams/428_305.png""]",2025-01-07T00:17:11.034887853Z,/tangrams/317_382.png,2025-01-07T00:17:11.034887853Z,13,2025-01-07T00:17:11.034887853Z,44,2025-01-07T00:17:11.034887853Z
